,epoch,loss
216,217,0.7019607424736023
217,218,0.7011229395866394
218,219,0.7002540230751038
219,220,0.6993879079818726
220,221,0.6985356211662292
221,222,0.6976926922798157
222,223,0.696855366230011
223,224,0.69603031873703
224,225,0.6952198147773743
225,226,0.694397509098053
226,227,0.6935556530952454
227,228,0.6926729679107666
228,229,0.6917744278907776
229,230,0.6908910870552063
230,231,0.6900359988212585
231,232,0.6892101764678955
232,233,0.6883948445320129
233,234,0.6875941157341003
234,235,0.6868263483047485
235,236,0.686130166053772
236,237,0.6854754090309143
237,238,0.6847521066665649
238,239,0.683770477771759
239,240,0.6827059984207153
240,241,0.6818640232086182
241,242,0.6812515258789062
242,243,0.6805900931358337
243,244,0.6797196269035339
244,245,0.6787558197975159
245,246,0.6780095100402832
246,247,0.6773743629455566
